Parent,Child,Ts,Block,Trial,Band,S1_D1 hbo,S2_D1 hbo,S2_D2 hbo,S3_D2 hbo,S4_D2 hbo,S5_D3 hbo,S6_D3 hbo,S7_D3 hbo,S7_D4 hbo,S8_D4 hbo
1104p,1104c,r56,Block 2,Trial 1,task_related,0.19862128895516631,0.24028721389920127,0.5353801049079316,0.1977131540408995,,0.25617077786171955,0.2735410318398629,0.266015887785813,0.19608301334634082,0.2871831060390117
1104p,1104c,r56,Block 2,Trial 2,all,0.30573140671839416,0.2941800049717471,0.2942536536117868,0.29446381202803573,0.33737862060784646,0.33112748061495656,0.30203482493795275,0.3167982931844222,0.28120534879459913,0.27270071206526675
1104p,1104c,r56,Block 2,Trial 2,cardiac,0.23464711664654664,0.22336762556174097,0.1926885324001083,0.20365781756584855,0.2527722777222684,0.23793861678380412,0.23571465915509898,0.24507621334284785,0.22892377805024833,0.2323565252248674
1104p,1104c,r56,Block 2,Trial 2,myogenic,0.3395060760193636,0.28674254455353965,0.31373928428525344,0.3337308220561977,0.30256336505235065,0.3276339203137734,0.2977497586584893,0.27785539490100036,0.19629739910366242,0.19211692177932044
1104p,1104c,r56,Block 2,Trial 2,neurogenic,0.16907091224903756,0.43290936290199805,0.36799331331287566,0.08046588246819586,0.1954165377886638,0.23165578073129053,0.3449851028246044,0.6980943680366644,0.2790325174634888,0.11000846534168628
1104p,1104c,r56,Block 2,Trial 2,old,0.29643033675507835,0.2859303044334229,0.32049048928541757,0.2742679530871838,0.2955192536438759,0.3472656454086062,0.3088078069626741,0.3337718590813388,0.20994101098947585,0.18856075186865537
1104p,1104c,r56,Block 2,Trial 2,respiratory,0.25597754099736697,0.21693838707213017,0.2583389153358551,0.27585581591318553,0.3062018073931735,0.300894117809506,0.20484111000725574,0.19836295714767793,0.21074403399629577,0.20948684097153475
1104p,1104c,r56,Block 2,Trial 2,slow_task_related,0.32794743388296965,0.34691450776358507,0.333180212343064,0.27446827600921114,0.28296039122889993,0.25847645236202854,0.30216952050655793,0.40434233467847425,0.19557581762292514,0.14076694216885544
1104p,1104c,r56,Block 2,Trial 2,task_related,0.37915315418889445,0.31919846479713565,0.3219599899155523,0.33699502445622337,0.3111756745675691,0.2671207240002572,0.28837010753876463,0.30966639197314494,0.16867781919155272,0.15068036389568099
1104p,1104c,r56,Block 2,Trial 3,all,0.28657104148762397,0.27061297453731326,0.2868570291182426,0.30609715816870847,0.3224378278151905,0.331305691507873,0.3116434284161726,0.3465749721467091,0.3127276339118681,0.3236186153462485
1104p,1104c,r56,Block 2,Trial 3,cardiac,0.2814308448508951,0.2236931325525109,0.20426279333734002,0.23163372494940945,0.26704861863327195,0.3037183033732104,0.25512610891408116,0.3023164251200642,0.29019628947923953,0.2824095747327768
1104p,1104c,r56,Block 2,Trial 3,myogenic,0.17465217289208615,0.2708451967662169,0.3159212920946705,0.2907727260822688,0.2348022385929613,0.2266946857237811,0.2161549119821541,0.20850785257990911,0.16601600246914186,0.20574848132211887
1104p,1104c,r56,Block 2,Trial 3,neurogenic,0.2779956547549549,0.2023094562088057,0.33552146751445006,0.12221453461401345,0.1466578980439749,0.10355986811888723,0.16525105415741534,0.4526002160703583,0.15993246407106443,0.3278216003427441
1104p,1104c,r56,Block 2,Trial 3,old,0.2018213267830029,0.23937254187767246,0.2931599121381133,0.2541008653679503,0.21393346819799208,0.20572011136411214,0.1987556480411025,0.25224562671842327,0.15716358872920477,0.20697896158875578
1104p,1104c,r56,Block 2,Trial 3,respiratory,0.2323147623426505,0.17560570510624968,0.20272680483422975,0.3088805578820373,0.20546754995936653,0.19273435092915744,0.21293512591949676,0.2240739717920991,0.20413211979430473,0.21234015725126584
1104p,1104c,r56,Block 2,Trial 3,slow_task_related,0.1888284933130556,0.2672555488324898,0.328004498734413,0.2837843517626399,0.2028232825928107,0.16500170123928862,0.18569096513338398,0.28470496700298387,0.17370592799626558,0.2569230557091423
1104p,1104c,r56,Block 2,Trial 3,task_related,0.1600900196713216,0.28818759983442194,0.32558178833680107,0.33585811811720867,0.22092532147498722,0.18480433343119726,0.1922787249467881,0.23059252121161397,0.1781450995877902,0.23407253626631241
1104p,1104c,r56,Block 2,Trial 4,all,0.2837062361544004,0.25524996392991517,0.2508328755138061,0.27835658794808693,,,,0.3143439790634707,0.31598113654634624,0.35071527972697575
1104p,1104c,r56,Block 2,Trial 4,cardiac,0.23960228224916674,0.21807443259069628,0.21204829383199386,0.22549005226995802,,,,0.28792962676331324,0.25216367476254914,0.2540030986885208
1104p,1104c,r56,Block 2,Trial 4,myogenic,0.25962866674296114,0.20811734973969784,0.10661811722047582,0.2047939682421155,,,,0.2002131915376525,0.17811242925088513,0.2705974054077405
1104p,1104c,r56,Block 2,Trial 4,neurogenic,0.1448962144234945,0.15495562020409884,0.2581044047900687,0.19669235027962806,,,,0.07519174569911057,0.3069624055363887,0.48343935345980865
1104p,1104c,r56,Block 2,Trial 4,old,0.24186633169251062,0.19473227829480494,0.14465673727470152,0.21150170724781883,,,,0.17701311152903526,0.22526983948151164,0.3440297829609073
1104p,1104c,r56,Block 2,Trial 4,respiratory,0.22355725504160776,0.16949429699214688,0.20944229040034387,0.2267895122218722,,,,0.24678815930958972,0.2738453788853164,0.3152942089300472
1104p,1104c,r56,Block 2,Trial 4,slow_task_related,0.23121109255481367,0.20546609942249588,0.14871450835033406,0.2301680018377104,,,,0.1609287982529725,0.18648212090796096,0.30513061365422467
1104p,1104c,r56,Block 2,Trial 4,task_related,0.2590302785640343,0.2217455688165631,0.11345827046332076,0.24095716585712,,,,0.18856175174274592,0.14765146365530452,0.24766191176745947
1104p,1104c,r56,Block 3,Trial 1,all,0.2673416813470474,0.26118144715044767,0.25620246528283774,0.29140876377287767,,0.30183297104911555,0.3137775501338824,0.28361882558019863,0.32970447427470945,0.31514307825872745
1104p,1104c,r56,Block 3,Trial 1,cardiac,0.2959717843762639,0.22751975529812424,0.19612616079737089,0.21807279366022028,,0.24989762325166076,0.242129544265527,0.2746563124784489,0.28706239556268653,0.2534910320290532
1104p,1104c,r56,Block 3,Trial 1,myogenic,0.17652091594901423,0.21642868367034976,0.14306340887787913,0.23031894794455718,,0.2511710590154317,0.30263301269464493,0.14568857545295358,0.14274562524275522,0.2443745875630069
1104p,1104c,r56,Block 3,Trial 1,neurogenic,0.13131485895540584,0.13883761011415222,0.15351122180713747,0.6172581397138668,,0.10010294662239091,0.07927217421434643,0.10417552845131574,0.5315290344918733,0.41186569287339686
1104p,1104c,r56,Block 3,Trial 1,old,0.1726227669987736,0.2108228264470226,0.17587634119180223,0.28300130444184984,,0.2287319473434008,0.2786268050637476,0.13956828174900807,0.2249062609695029,0.2885965649176144
1104p,1104c,r56,Block 3,Trial 1,respiratory,0.17745661250478814,0.20791613868679185,0.2620558483703808,0.18539534324488943,,0.23632703566357655,0.28826374177209285,0.21913366210780946,0.2945750933426978,0.2701347943114231
1104p,1104c,r56,Block 3,Trial 1,slow_task_related,0.14875201242308425,0.19995119334261302,0.1360236222914975,0.34035806494439047,,0.20523885112111895,0.2078983625041389,0.13346502658360482,0.2577016435675477,0.30201614647897157
1104p,1104c,r56,Block 3,Trial 1,task_related,0.15437198694301185,0.21964803097164798,0.13038738906829586,0.2511134891221362,,0.2391240322951918,0.2493544351437456,0.14290499816555174,0.1694473902167651,0.2666117639398947
1104p,1104c,r56,Block 3,Trial 2,all,0.2691337130572465,,,,,0.3007411882656113,,0.3419953198870748,0.30342400557745597,0.31443740883603494
1104p,1104c,r56,Block 3,Trial 2,cardiac,0.24418404076364442,,,,,0.24911363264452271,,0.26912583213246294,0.2505064686946999,0.2361457859033264
1104p,1104c,r56,Block 3,Trial 2,myogenic,0.22408826274785618,,,,,0.17897197899466363,,0.34947112088362725,0.2307367499660636,0.290314988990716
1104p,1104c,r56,Block 3,Trial 2,neurogenic,0.1680526195969655,,,,,0.054783306176752644,,0.1293641879060194,0.09678732857190711,0.11243203412451286
1104p,1104c,r56,Block 3,Trial 2,old,0.2089655506165963,,,,,0.18160744673187343,,0.28260747810333064,0.20317685922810716,0.2417119726199281
1104p,1104c,r56,Block 3,Trial 2,respiratory,0.18463117447654798,,,,,0.2177573075565806,,0.22611537222508954,0.2112101499410773,0.2461374560205217
1104p,1104c,r56,Block 3,Trial 2,slow_task_related,0.2096035337455045,,,,,0.14482420409049232,,0.3265610678457467,0.2207831385060832,0.2821641445993782
1104p,1104c,r56,Block 3,Trial 2,task_related,0.22299534561590717,,,,,0.17384428199280566,,0.39011739558724035,0.26074684552394867,0.3368686087110474
1104p,1104c,r56,Block 3,Trial 3,all,0.2874798730974044,0.27438292476861637,0.28530738776456016,0.2773774387061099,0.33406888614784747,,,0.30239637926275764,0.28166444502281396,0.30907078096192897
1104p,1104c,r56,Block 3,Trial 3,cardiac,0.2561746060135468,0.23096662886117847,0.231244848126171,0.22752627870630449,0.25082570667377024,,,0.22626315852233156,0.2006221342054038,0.19484131984577144
1104p,1104c,r56,Block 3,Trial 3,myogenic,0.2822150877291977,0.19559966317157143,0.2555042366932513,0.24066695504834326,0.24095394640257334,,,0.23499956966250335,0.21457389055809234,0.25135259316615305
1104p,1104c,r56,Block 3,Trial 3,neurogenic,0.3128328917162803,0.027965794722566627,0.16364869648330083,0.18446170677576973,0.1332415650311823,,,0.10793421392171158,0.342235944560551,0.2050435456537168
1104p,1104c,r56,Block 3,Trial 3,old,0.2714311654261295,0.19525281246144158,0.23347468793287038,0.23292606621268316,0.24358598154268948,,,0.2315901923662021,0.22969299287432854,0.2634617215241786
1104p,1104c,r56,Block 3,Trial 3,respiratory,0.18607475384300712,0.24229563285602618,0.2466536688782249,0.21885205835732305,0.307255843976802,,,0.2733970174110034,0.1673813789680789,0.3268583295836608
1104p,1104c,r56,Block 3,Trial 3,slow_task_related,0.2860194335359544,0.13750670134083046,0.24511734252662837,0.19342376114061263,0.21117247961776833,,,0.19662434625057187,0.25069988125649995,0.23139081460366617
1104p,1104c,r56,Block 3,Trial 3,task_related,0.2773774867845022,0.1728116096348088,0.27137459350427096,0.1963122209611896,0.23628952381326113,,,0.22520907395748274,0.22119791326747013,0.23988250910201767
1104p,1104c,r56,Block 3,Trial 4,all,0.2617624609585554,0.291331801575471,0.27496690212811625,0.27473425391526096,0.32614275101261747,0.3417667515153326,,0.29180726130302737,0.2833761666444854,0.29407195456948115
1104p,1104c,r56,Block 3,Trial 4,cardiac,0.24176972825961787,0.2047199195275219,0.2359034427853934,0.23013415332694534,0.26953869894658966,0.26719494753016826,,0.247610583389635,0.22632842592070648,0.19567196688228886
1104p,1104c,r56,Block 3,Trial 4,myogenic,0.20978791776119507,0.3161793777265963,0.19347322293345753,0.31076789160806534,0.26108257525417294,0.2798136427267463,,0.24147832431324262,0.12418890542603747,0.23583052959790884
1104p,1104c,r56,Block 3,Trial 4,neurogenic,0.26547463100701263,0.2895147588763739,0.2967508213590149,0.1658643499331336,0.05385676503143482,0.19845719844633566,,0.1663022125304064,0.16929636589834718,0.04706373328409387
1104p,1104c,r56,Block 3,Trial 4,old,0.20300792599719295,0.2969876677089466,0.22086434671782457,0.2709939326670965,0.2317993610686548,0.2683156924100827,,0.2186772435143031,0.14008638199376966,0.2199040285259207
1104p,1104c,r56,Block 3,Trial 4,respiratory,0.157393131305916,0.22842443665312012,0.23224844394719887,0.18846989112540782,0.24184562680086885,0.2541778966789985,,0.1541350900310341,0.23549398475957714,0.2683664993229201
1104p,1104c,r56,Block 3,Trial 4,slow_task_related,0.2410721234652261,0.32356863870662333,0.2199494008881342,0.27329787305703834,0.19637498538761045,0.2429021380732839,,0.22933056934773718,0.133066120251882,0.19427699685362604
1104p,1104c,r56,Block 3,Trial 4,task_related,0.23320722333336752,0.3345441650335221,0.19519639134786412,0.3079235740730646,0.24230844399435944,0.2572266910289118,,0.24964453630357575,0.12138915372398679,0.24172366249143845
1110p,1110c,r56,Block 1,Trial 1,all,0.28134208785508036,0.24587441575731941,0.2885021866280127,0.31130842741117964,0.2961001011606857,0.2792360541642325,0.29676018889904543,0.3126312573425873,0.23539095776950128,0.29149249073502487
1110p,1110c,r56,Block 1,Trial 1,cardiac,0.28089575742763445,0.177853238138231,0.20800567726814198,0.23476955556939644,0.23073909084595007,0.21802128527350478,0.23140521508989295,0.2321321440933026,0.1943047693926068,0.1886702823358081
1110p,1110c,r56,Block 1,Trial 1,myogenic,0.19817404539866537,0.17940432466095355,0.29881473545227166,0.3238829272269906,0.25727274148306845,0.2206338591295701,0.31330792101509375,0.312191694418738,0.2167956597522754,0.47828921472886793
1110p,1110c,r56,Block 1,Trial 1,neurogenic,0.051944516614003865,0.22550774589893963,0.5497560963331706,0.713103859308765,0.30958829640424856,0.3728422503302032,0.37615774089636944,0.42614922075873213,0.09045650872303704,0.16475142592420797
1110p,1110c,r56,Block 1,Trial 1,old,0.17980589588215687,0.1957645955726927,0.332509134573075,0.3580220463992164,0.2965894431891851,0.27947538673329725,0.3225090633388895,0.3447295402767395,0.20158597646389456,0.38457016016706924
1110p,1110c,r56,Block 1,Trial 1,respiratory,0.2320727637112528,0.236104586621697,0.2505472705634232,0.18364346731402237,0.30819912980520336,0.2763152947128923,0.289959167924051,0.3346750278294151,0.23894066663640084,0.2170824917606905
1110p,1110c,r56,Block 1,Trial 1,slow_task_related,0.15840477444201057,0.2033637825461849,0.36801776296490646,0.4221875812503851,0.23505956876952355,0.2388809927644429,0.33177642883337016,0.32407580882387194,0.17536606862982315,0.4126232800812776
1110p,1110c,r56,Block 1,Trial 1,task_related,0.19271679317186466,0.19622680861042352,0.309443707014951,0.3284255992186957,0.21103904551805586,0.19570543342945534,0.31747238296846786,0.29117766548302737,0.202732322190585,0.492512093765924
1110p,1110c,r56,Block 1,Trial 2,all,0.272300880853879,0.262759269570736,0.23548188607348383,0.2758477406463117,0.2185364986179441,0.23956252540020287,0.23072026900805612,0.2315838552796555,0.23404198404693247,0.20200255737304265
1110p,1110c,r56,Block 1,Trial 2,cardiac,0.2505805965219826,0.18322598998930106,0.1938640016670006,0.21250373072795245,0.197543663701833,0.17103431271044475,0.17974993653071983,0.17568940179286563,0.21017964457541222,0.1857822517724851
1110p,1110c,r56,Block 1,Trial 2,myogenic,0.21947142388856553,0.3460933278040554,0.19017393929115445,0.2768941764905557,0.18786785368651404,0.2836387753439279,0.21022884070357226,0.1753221957878373,0.12913389102326506,0.12981929254901503
1110p,1110c,r56,Block 1,Trial 2,neurogenic,0.3953269033790221,0.07807108096782739,0.15313138506605187,0.1450259926323715,0.10549944547662207,0.3176726399181894,0.14783244803426465,0.12939824090548924,0.2818139953627459,0.12903617158059166
1110p,1110c,r56,Block 1,Trial 2,old,0.23372695090740275,0.27053714746529894,0.20301656902672646,0.24239468889824367,0.19529053069721405,0.2836514806319928,0.2259726060731051,0.19976204286491775,0.18649723927177378,0.15066745995822456
1110p,1110c,r56,Block 1,Trial 2,respiratory,0.1911236598730121,0.2201924882807143,0.24498154618183338,0.23818069085607196,0.1959427213435875,0.22493946887517702,0.23997167898103483,0.2639926308721752,0.2581964581186319,0.17689249100013618
1110p,1110c,r56,Block 1,Trial 2,slow_task_related,0.2620743405869527,0.31341823338497743,0.19038398546550145,0.2606037952588618,0.15871651425351627,0.29827663416684197,0.17900577664852924,0.14907724009148607,0.16701951678160853,0.13583271515791315
1110p,1110c,r56,Block 1,Trial 2,task_related,0.21912719276293408,0.3892703500950566,0.20239045575516312,0.2978543881973306,0.17586831435126468,0.29202532380744217,0.18905290462949456,0.15541975890959353,0.1300213882825845,0.1380232333407648
1110p,1110c,r56,Block 1,Trial 3,all,0.26996487786309303,0.281742667853869,0.28586407992850377,0.23944472916971724,0.2881485656626014,0.29344251435263413,0.2814451825299494,0.2771577273536456,0.3091099481482693,0.31797226014543173
1110p,1110c,r56,Block 1,Trial 3,cardiac,0.2462408947335223,0.226115910582742,0.24101800937584764,0.21471772215895207,0.2329297747194232,0.2587906659463754,0.2632724220191834,0.26093501497063476,0.25348997311466515,0.2394066354096388
1110p,1110c,r56,Block 1,Trial 3,myogenic,0.20164809825736435,0.1425833158675198,0.15564580739283798,0.1877313262085618,0.2391864090487342,0.21110733185422406,0.19330317899289998,0.17823367091828926,0.2304806249896184,0.31184226868404696
1110p,1110c,r56,Block 1,Trial 3,neurogenic,0.23172152589061112,0.2480744101848021,0.15080926826872004,0.17081081896823808,0.20250347203487862,0.335719976951556,0.16559558340548214,0.13107870874133054,0.16004901353686568,0.24390351094886903
1110p,1110c,r56,Block 1,Trial 3,old,0.2128408495938754,0.19023707742782078,0.18170626579997423,0.18752423492670323,0.2372659631830494,0.24645987379475118,0.20989972535403012,0.19925869192413387,0.24373556213834008,0.3165543480824964
1110p,1110c,r56,Block 1,Trial 3,respiratory,0.19861250214180023,0.28404922147502654,0.3003646616150363,0.1409685217496608,0.2594717555621589,0.24656515357041708,0.2365782286363295,0.2299620147500853,0.30505774543275704,0.29007953142095266
1110p,1110c,r56,Block 1,Trial 3,slow_task_related,0.21736365188648357,0.14902137314470437,0.13057561748705632,0.15576460615887222,0.22870161674867423,0.22821082326346254,0.1701049180574196,0.14500055041480614,0.19553203673807548,0.2721037179820355
1110p,1110c,r56,Block 1,Trial 3,task_related,0.21273612559825675,0.11709669316074646,0.12405433509719596,0.15091522906491106,0.23714524867712058,0.19356074660352987,0.17155827143259578,0.14948754398405045,0.20696817433074127,0.28119261229479386
